23.85,29.66,40.33
24,29.78,40.46
24.11,29.94,40.55
24.08,29.9,40.35
24.15,30.11,40.65
24.34,30.39,41.03
24.33,30.37,41.07
24.35,30.44,41.16
24.5,30.69,41.39
23.84,30.36,40.95
23.67,30.42,40.99
23.42,30.27,40.45
23.33,30.29,40.61
23.36,30.17,40.56
23.32,30.62,41.29
23.62,30.88,41.72
23.79,30.68,41.42
23.8,30.76,41.62
24.01,30.93,41.99
23.99,30.57,41.42
23.57,30.29,41.03
23.55,30.36,41.05
23.94,30.44,41.23
23.82,30.16,40.96
24.01,30.68,42.1
23.94,30.63,41.72
23.48,30.45,41.72
23.78,30.73,42.73
24.28,31.36,43.42
24.2,31.41,43.39
24.54,31.65,43.56
24.77,31.65,43.3
24.86,31.63,43.47
25.01,31.67,43.51
24.88,31.45,42.89
24.77,31.56,43.21
24.7,31.66,43.2
24.94,31.92,44.11
24.68,31.91,43.89
24.93,32.39,44.51
25.22,32.55,44.99
25.18,32.55,45.03
24.23,32.04,44.39
24.33,32.09,45.15
24.44,32.05,44.45
24.94,32.62,45.31
25.02,33.11,45.77
24.44,32.91,45.15
24.75,33.07,45.4
25.02,33.33,45.87
24.86,33.42,45.79
24.45,32.97,45.33
24.64,32.84,44.9
24.47,32.66,44.52
23.59,31.79,42.89
23.88,32.03,43.61
23.62,31.89,43.7
22.91,31.36,43.36
22.36,31.07,42.65
22.65,31.75,43.94
23.31,31.92,43.94
23.86,32.62,45.18
23.86,32.59,45.14
24.06,32.69,45.33
24.57,32.75,45.42
24.68,32.57,45.7
24.66,32.32,45.46
25.07,32.51,45.98
25.45,32.98,46.42
25.53,33.05,46.38
25.84,33.37,46.46
25.81,33.44,46.57
25.78,33.64,46.94
26.21,33.65,46.48
26.19,33.41,46.47
26.47,33.73,46.77
26.53,33.2,45.72
26,32.56,44.39
26.21,32.61,44.43
26.27,32.63,44.71
26.14,32.55,45
25.78,32.2,44.29
25.82,32.55,44.84
26.62,33.02,45.73
26.95,33.28,46.06
26.98,33.06,45.67
27.13,33.16,45.91
27.19,33.17,46.02
27.26,33.15,45.96
27.18,33.14,46.66
26.84,33.25,46.01
26.41,32.59,44.8
25.73,32.2,44.02
25.32,31.48,42.96
25.79,31.72,43.19
26.1,32.09,43.97
26.24,32.23,44.15
25.7,31.58,42.77
25.54,31.48,42.69
25.12,31.21,42.39
25.11,31.2,42.13
25.32,31.35,42.15
25.56,31.84,42.95
25.79,31.91,43
25.53,31.78,42.99
24.68,31.2,42.27
24.86,31.53,42.9
24.77,31.86,43.6
25.21,31.99,43.86
25.45,32.02,44.09
25.63,32.34,44.46
25.01,31.41,43.28
24.98,31.38,43.24
24.8,31.29,43.21
24.69,30.76,42.24
24.89,30.8,42.24
24.42,30.52,42.15
24.76,30.83,42.71
24.24,30.28,41.85
24.31,30.15,41.19
24.97,30.71,42.08
24.25,30.07,41.22
24.02,29.74,41.01
24.32,29.68,40.94
24.14,29.77,40.95
24.59,30.49,41.98
24.39,30.43,41.91
24.25,30.08,41.59
23.99,29.65,40.84
23.95,29.8,40.96
24.44,30.32,42.08
24.83,30.9,42.72
25.4,31.32,43.31
25.59,31.55,43.68
25.16,31.64,44.12
24.99,31.49,44.04
25.43,31.68,44.63
25.3,31.59,44.28
24.57,30.92,43.19
24.21,31.05,43.2
24.68,31.48,43.69
24.35,31.24,43.38
24.2,31.61,44.55
23.95,31.25,44.35
24.54,31.75,45.02
24.83,31.89,45.07
25.25,32.24,45.73
25.43,32.26,46.01
25.09,32.22,45.85
25.33,31.94,45.64
25.03,31.05,44.56
24.81,31.01,44.3
24.56,30.59,43.79
24.59,30.65,43.77
23.83,29.89,42.67
23.56,30.04,42.53
21.85,28.58,39.47
21.63,28.08,39.02
19.84,26.53,35.99
21.84,28.03,37.96
20.78,27.58,36.98
22.06,28.72,38.65
22.19,28.67,38.89
23.16,29.34,40.13
22.67,28.91,39.37
23.08,29.09,39.58
21.96,27.88,37.33
21.68,27.45,36.74
21.71,27.55,36.64
22.74,28.27,37.95
22.63,28.41,38.07
22.25,28.17,37.4
22.82,28.35,38.22
23.49,28.94,39.27
23.47,29.2,39.6
23.69,29.54,39.84
23.44,29.5,39.55
22.83,28.97,38.68
22.29,28.62,38.33
23.18,29.19,39.62
22.67,28.99,39.29
21.93,28.09,37.97
21.59,27.64,37.79
21.64,27.91,38
21.44,27.97,38.37
21.83,28.54,39.01
22.01,28.33,38.94
21.37,27.75,38.27
21.24,27.73,38.04
20.44,26.73,36.46
19.28,25.29,34.21
19.42,25.08,33.62
19.95,25.68,34.77
20.59,26.17,35.28
20.02,25.41,33.85
20.1,25.57,34.11
19.41,25.14,33.22
18.75,24.21,31.94
19.19,24.01,32.71
19.76,25.07,34.05
20.65,25.84,34.92
20.78,25.4,34.29
21.77,26.43,35.89
21.72,26.24,35.88
22.12,26.85,36.25
22.2,26.48,36.11
22.67,27.16,37.52
22.03,26.46,36.69
22.37,26.9,37.76
21.95,26.32,37.02
21.89,26.39,37.19
22.37,26.88,37.95
23.11,27.49,38.77
22.47,27,38.03
22.8,27.51,38.81
24.51,28.6,40.57
24.22,28.64,41
23.09,27.89,39.23
22.21,26.97,38
22.49,27.33,39.12
22.97,28.04,40.18
22.86,27.7,40.15
23.02,27.89,40.48
23.32,28.06,40.95
22.11,26.94,39.1
22.48,26.96,39.57
23.15,27.53,40.44
22.59,27.23,39.95
22.64,27.07,39.96
22.13,26.93,39.43
21.65,26.21,38.29
21.61,26.25,38.09
20.92,25.64,37.34
20.93,25.66,37.12
20.17,24.91,35.86
20.05,24.61,35.58
20.98,25.39,36.9
21.24,25.79,37.43
22.61,27.11,39.69
22.39,27.05,39.48
22.66,26.84,39.33
23.04,27.06,39.71
22.75,27.07,39.8
22.88,27.23,39.52
22.11,26.4,38.22
22.5,26.76,39.11
21.79,26.2,38.04
21.52,25.68,37.43
21.22,25.08,36.28
21.24,25.09,36.12
21.24,25.41,36.63
20.71,25.05,35.78
21.46,25.62,37.2
21.47,25.86,37.56
21.67,26.28,37.98
21.79,26.4,38.24
21.75,26.31,38.17
21.11,25.9,37.32
21.45,26.19,37.77
21.44,26.6,37.92
22.08,27.4,39.14
22.34,27.35,39.31
22.05,27.18,39.08
21.76,26.9,38.86
21.83,26.98,38.99
22.25,27.33,39.5
22.38,27.2,39.11
22.48,27.34,38.95
22.3,27.13,38.59
22.48,27.29,38.76
22.88,27.63,39.44
22.84,27.79,39.51
22.94,27.75,39.42
23.02,28.24,39.89
22.84,27.86,39.69
23.43,28.35,40.52
23.5,28.19,40.13
23.6,28.26,40.26
23.37,28.07,39.99
23.42,28.11,39.84
23.66,28.36,40.06
23.67,28.46,40.35
24.02,28.78,40.91
23.87,28.61,41.19
23.86,28.5,41.29
23.9,28.51,41.15
23.88,28.44,41.18
23.27,28,40.68
23.65,28.14,40.88
23.33,28.03,40.86
23.26,28.09,40.86
23.37,28.48,41.55
23.19,28.38,41.57
23.52,28.75,41.97
23.48,28.87,42.09
23.72,29,42.44
23.76,28.9,42.46
23.8,28.85,42.27
23.81,29.1,42.31
23.75,29.02,41.7
23.9,29.32,42.19
23.72,29.05,41.61
23.51,28.63,41.09
22.74,27.91,40.25
22.87,27.99,40.58
23.2,28.48,41.02
23.15,28.59,41.09
22.96,28.34,40.6
23.45,28.79,41.1
23.18,28.32,40.46
23.48,28.53,40.62
23.62,28.72,41.09
23.73,28.76,41.32
23.22,28.53,40.68
23.11,28.55,40.35
22.88,28.11,39.4
23.2,28.37,39.9
23.56,28.87,40.21
23.35,28.63,39.79
23.38,28.36,39.17
23.39,28.3,39.1
23.51,28.34,39.42
23.63,28.8,39.88
23.26,28.37,39.48
22.98,27.87,38.75
23.12,27.71,38.46
22.93,27.46,38
